user_id,update_version,uninstalled,Sum of uninstall_time_hours,Sum of session_duration_min,Sum of ram_gb,device_model,Sum of crash_count,Active Users,Adjusted Uninstall,Adjusted Uninstall Count,Adjusted Uninstall Rate %,Avg Crashes,Avg FPS,Avg Session,Sum of avg_fps,Crash Affected Users,Engagement,Gap to Target,High Risk Users %,Low RAM Uninstall Rate %,Overall Uninstall Rate %,Projected Uninstall %,RAM Category,ram_gb,Required Reduction %,Retention %,Session Group,Target Status,Target Uninstall %,Total Uninstalls,Total Users,Uninstall Rate,Uninstall Rate %,Sum of Uninstall_Flag,Users At Risk,Crash Reduction %,Crash Reduction % Value
U1842,1.2.1,No,12,10,4,samsung-a10,2,1,0,0,0,2,50.8,10,50.8,1,Medium,-20,,,,0,Mid 3-4GB,4,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,5,5
U1842,1.2.1,No,12,10,4,samsung-a10,2,1,0,0,0,2,50.8,10,50.8,1,Medium,-20,,,,0,Mid 3-4GB,4,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,10,10
U1842,1.2.1,No,12,10,4,samsung-a10,2,1,0,0,0,2,50.8,10,50.8,1,Medium,-20,,,,0,Mid 3-4GB,4,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,15,15
U1842,1.2.1,No,12,10,4,samsung-a10,2,1,0,0,0,2,50.8,10,50.8,1,Medium,-20,,,,0,Mid 3-4GB,4,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,20,20
U1842,1.2.1,No,12,10,4,samsung-a10,2,1,0,0,0,2,50.8,10,50.8,1,Medium,-20,,,,0,Mid 3-4GB,4,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,25,25
U1842,1.2.1,No,12,10,4,samsung-a10,2,1,0,0,0,2,50.8,10,50.8,1,Medium,-20,,,,0,Mid 3-4GB,4,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,30,30
U1842,1.2.1,No,12,10,4,samsung-a10,2,1,0,0,0,2,50.8,10,50.8,1,Medium,-20,,,,0,Mid 3-4GB,4,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,35,35
U1842,1.2.1,No,12,10,4,samsung-a10,2,1,0,0,0,2,50.8,10,50.8,1,Medium,-20,,,,0,Mid 3-4GB,4,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,40,40
U1842,1.2.1,No,12,10,4,samsung-a10,2,1,0,0,0,2,50.8,10,50.8,1,Medium,-20,,,,0,Mid 3-4GB,4,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,45,45
U1842,1.2.1,No,12,10,4,samsung-a10,2,1,0,0,0,2,50.8,10,50.8,1,Medium,-20,,,,0,Mid 3-4GB,4,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,50,50
U1842,1.2.1,No,12,10,4,samsung-a10,2,1,0,0,0,2,50.8,10,50.8,1,Medium,-20,,,,0,Mid 3-4GB,4,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,55,55
U1842,1.2.1,No,12,10,4,samsung-a10,2,1,0,0,0,2,50.8,10,50.8,1,Medium,-20,,,,0,Mid 3-4GB,4,,100,5-15 mins,✅ Target Achieved,20,0,1,0,0,0,,60,60
U1849,v1.2,Yes,12,10,6,redmi9,2,,100,1,100,2,19.87,10,19.87,1,Medium,80,,,100,100,High ≥5GB,6,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,0,0
U1849,v1.2,Yes,12,10,6,redmi9,2,,95,0.95,95,2,19.87,10,19.87,1,Medium,75,,,100,95,High ≥5GB,6,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,5,5
U1849,v1.2,Yes,12,10,6,redmi9,2,,90,0.9,90,2,19.87,10,19.87,1,Medium,70,,,100,90,High ≥5GB,6,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,10,10
U1849,v1.2,Yes,12,10,6,redmi9,2,,85,0.85,85,2,19.87,10,19.87,1,Medium,65,,,100,85,High ≥5GB,6,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,15,15
U1849,v1.2,Yes,12,10,6,redmi9,2,,80,0.8,80,2,19.87,10,19.87,1,Medium,60,,,100,80,High ≥5GB,6,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,20,20
U1849,v1.2,Yes,12,10,6,redmi9,2,,75,0.75,75,2,19.87,10,19.87,1,Medium,55,,,100,75,High ≥5GB,6,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,25,25
U1849,v1.2,Yes,12,10,6,redmi9,2,,70,0.7,70,2,19.87,10,19.87,1,Medium,50,,,100,70,High ≥5GB,6,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,30,30
U1849,v1.2,Yes,12,10,6,redmi9,2,,65,0.65,65,2,19.87,10,19.87,1,Medium,45,,,100,65,High ≥5GB,6,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,35,35
U1849,v1.2,Yes,12,10,6,redmi9,2,,60,0.6,60,2,19.87,10,19.87,1,Medium,40,,,100,60,High ≥5GB,6,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,40,40
U1849,v1.2,Yes,12,10,6,redmi9,2,,55.00000000000001,0.55,55.00000000000001,2,19.87,10,19.87,1,Medium,35.00000000000001,,,100,55.00000000000001,High ≥5GB,6,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,45,45
U1849,v1.2,Yes,12,10,6,redmi9,2,,50,0.5,50,2,19.87,10,19.87,1,Medium,30,,,100,50,High ≥5GB,6,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,50,50
U1849,v1.2,Yes,12,10,6,redmi9,2,,44.99999999999999,0.44999999999999996,44.99999999999999,2,19.87,10,19.87,1,Medium,24.999999999999993,,,100,44.99999999999999,High ≥5GB,6,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,55,55
U1849,v1.2,Yes,12,10,6,redmi9,2,,40,0.4,40,2,19.87,10,19.87,1,Medium,20,,,100,40,High ≥5GB,6,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,60,60
U1865,1.2.1,Yes,12,15,3,redmi9,1,,100,1,100,1,26.03,15,26.03,1,Medium,80,,100,100,100,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,0,0
U1865,1.2.1,Yes,12,15,3,redmi9,1,,95,0.95,95,1,26.03,15,26.03,1,Medium,75,,100,100,95,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,5,5
U1865,1.2.1,Yes,12,15,3,redmi9,1,,90,0.9,90,1,26.03,15,26.03,1,Medium,70,,100,100,90,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,10,10
U1865,1.2.1,Yes,12,15,3,redmi9,1,,85,0.85,85,1,26.03,15,26.03,1,Medium,65,,100,100,85,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,15,15
U1865,1.2.1,Yes,12,15,3,redmi9,1,,80,0.8,80,1,26.03,15,26.03,1,Medium,60,,100,100,80,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,20,20
U1865,1.2.1,Yes,12,15,3,redmi9,1,,75,0.75,75,1,26.03,15,26.03,1,Medium,55,,100,100,75,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,25,25
U1865,1.2.1,Yes,12,15,3,redmi9,1,,70,0.7,70,1,26.03,15,26.03,1,Medium,50,,100,100,70,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,30,30
U1865,1.2.1,Yes,12,15,3,redmi9,1,,65,0.65,65,1,26.03,15,26.03,1,Medium,45,,100,100,65,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,35,35
U1865,1.2.1,Yes,12,15,3,redmi9,1,,60,0.6,60,1,26.03,15,26.03,1,Medium,40,,100,100,60,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,40,40
U1865,1.2.1,Yes,12,15,3,redmi9,1,,55.00000000000001,0.55,55.00000000000001,1,26.03,15,26.03,1,Medium,35.00000000000001,,100,100,55.00000000000001,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,45,45
U1865,1.2.1,Yes,12,15,3,redmi9,1,,50,0.5,50,1,26.03,15,26.03,1,Medium,30,,100,100,50,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,50,50
U1865,1.2.1,Yes,12,15,3,redmi9,1,,44.99999999999999,0.44999999999999996,44.99999999999999,1,26.03,15,26.03,1,Medium,24.999999999999993,,100,100,44.99999999999999,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,55,55
U1865,1.2.1,Yes,12,15,3,redmi9,1,,40,0.4,40,1,26.03,15,26.03,1,Medium,20,,100,100,40,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,60,60
U1872,1.2.1,Yes,12,15,3,samsung-a10,1,,100,1,100,1,46.68,15,46.68,1,Medium,80,,100,100,100,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,0,0
U1872,1.2.1,Yes,12,15,3,samsung-a10,1,,95,0.95,95,1,46.68,15,46.68,1,Medium,75,,100,100,95,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,5,5
U1872,1.2.1,Yes,12,15,3,samsung-a10,1,,90,0.9,90,1,46.68,15,46.68,1,Medium,70,,100,100,90,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,10,10
U1872,1.2.1,Yes,12,15,3,samsung-a10,1,,85,0.85,85,1,46.68,15,46.68,1,Medium,65,,100,100,85,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,15,15
U1872,1.2.1,Yes,12,15,3,samsung-a10,1,,80,0.8,80,1,46.68,15,46.68,1,Medium,60,,100,100,80,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,20,20
U1872,1.2.1,Yes,12,15,3,samsung-a10,1,,75,0.75,75,1,46.68,15,46.68,1,Medium,55,,100,100,75,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,25,25
U1872,1.2.1,Yes,12,15,3,samsung-a10,1,,70,0.7,70,1,46.68,15,46.68,1,Medium,50,,100,100,70,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,30,30
U1872,1.2.1,Yes,12,15,3,samsung-a10,1,,65,0.65,65,1,46.68,15,46.68,1,Medium,45,,100,100,65,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,35,35
U1872,1.2.1,Yes,12,15,3,samsung-a10,1,,60,0.6,60,1,46.68,15,46.68,1,Medium,40,,100,100,60,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,40,40
U1872,1.2.1,Yes,12,15,3,samsung-a10,1,,55.00000000000001,0.55,55.00000000000001,1,46.68,15,46.68,1,Medium,35.00000000000001,,100,100,55.00000000000001,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,45,45
U1872,1.2.1,Yes,12,15,3,samsung-a10,1,,50,0.5,50,1,46.68,15,46.68,1,Medium,30,,100,100,50,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,50,50
U1872,1.2.1,Yes,12,15,3,samsung-a10,1,,44.99999999999999,0.44999999999999996,44.99999999999999,1,46.68,15,46.68,1,Medium,24.999999999999993,,100,100,44.99999999999999,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,55,55
U1872,1.2.1,Yes,12,15,3,samsung-a10,1,,40,0.4,40,1,46.68,15,46.68,1,Medium,20,,100,100,40,Mid 3-4GB,3,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,60,60
U1878,1.2.1,Yes,6,5,3,samsung-a10,1,,100,1,100,1,41.88,5,41.88,1,Low,80,,100,100,100,Mid 3-4GB,3,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,0,0
U1878,1.2.1,Yes,6,5,3,samsung-a10,1,,95,0.95,95,1,41.88,5,41.88,1,Low,75,,100,100,95,Mid 3-4GB,3,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,5,5
U1878,1.2.1,Yes,6,5,3,samsung-a10,1,,90,0.9,90,1,41.88,5,41.88,1,Low,70,,100,100,90,Mid 3-4GB,3,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,10,10
U1878,1.2.1,Yes,6,5,3,samsung-a10,1,,85,0.85,85,1,41.88,5,41.88,1,Low,65,,100,100,85,Mid 3-4GB,3,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,15,15
U1878,1.2.1,Yes,6,5,3,samsung-a10,1,,80,0.8,80,1,41.88,5,41.88,1,Low,60,,100,100,80,Mid 3-4GB,3,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,20,20
U1878,1.2.1,Yes,6,5,3,samsung-a10,1,,75,0.75,75,1,41.88,5,41.88,1,Low,55,,100,100,75,Mid 3-4GB,3,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,25,25
U1878,1.2.1,Yes,6,5,3,samsung-a10,1,,70,0.7,70,1,41.88,5,41.88,1,Low,50,,100,100,70,Mid 3-4GB,3,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,30,30
U1878,1.2.1,Yes,6,5,3,samsung-a10,1,,65,0.65,65,1,41.88,5,41.88,1,Low,45,,100,100,65,Mid 3-4GB,3,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,35,35
U1878,1.2.1,Yes,6,5,3,samsung-a10,1,,60,0.6,60,1,41.88,5,41.88,1,Low,40,,100,100,60,Mid 3-4GB,3,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,40,40
U1878,1.2.1,Yes,6,5,3,samsung-a10,1,,55.00000000000001,0.55,55.00000000000001,1,41.88,5,41.88,1,Low,35.00000000000001,,100,100,55.00000000000001,Mid 3-4GB,3,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,45,45
U1878,1.2.1,Yes,6,5,3,samsung-a10,1,,50,0.5,50,1,41.88,5,41.88,1,Low,30,,100,100,50,Mid 3-4GB,3,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,50,50
U1878,1.2.1,Yes,6,5,3,samsung-a10,1,,44.99999999999999,0.44999999999999996,44.99999999999999,1,41.88,5,41.88,1,Low,24.999999999999993,,100,100,44.99999999999999,Mid 3-4GB,3,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,55,55
U1878,1.2.1,Yes,6,5,3,samsung-a10,1,,40,0.4,40,1,41.88,5,41.88,1,Low,20,,100,100,40,Mid 3-4GB,3,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,,60,60
U1879,v1.2,Yes,12,12.3,2,redmi9,1,,100,1,100,1,15.71,12.3,15.71,1,Medium,80,100,100,100,100,Low ≤2GB,2,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,1,0,0
U1879,v1.2,Yes,12,12.3,2,redmi9,1,,95,0.95,95,1,15.71,12.3,15.71,1,Medium,75,100,100,100,95,Low ≤2GB,2,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,1,5,5
U1879,v1.2,Yes,12,12.3,2,redmi9,1,,90,0.9,90,1,15.71,12.3,15.71,1,Medium,70,100,100,100,90,Low ≤2GB,2,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,1,10,10
U1879,v1.2,Yes,12,12.3,2,redmi9,1,,85,0.85,85,1,15.71,12.3,15.71,1,Medium,65,100,100,100,85,Low ≤2GB,2,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,1,15,15
U1879,v1.2,Yes,12,12.3,2,redmi9,1,,80,0.8,80,1,15.71,12.3,15.71,1,Medium,60,100,100,100,80,Low ≤2GB,2,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,1,20,20
U1879,v1.2,Yes,12,12.3,2,redmi9,1,,75,0.75,75,1,15.71,12.3,15.71,1,Medium,55,100,100,100,75,Low ≤2GB,2,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,1,25,25
U1879,v1.2,Yes,12,12.3,2,redmi9,1,,70,0.7,70,1,15.71,12.3,15.71,1,Medium,50,100,100,100,70,Low ≤2GB,2,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,1,30,30
U1879,v1.2,Yes,12,12.3,2,redmi9,1,,65,0.65,65,1,15.71,12.3,15.71,1,Medium,45,100,100,100,65,Low ≤2GB,2,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,1,35,35
U1879,v1.2,Yes,12,12.3,2,redmi9,1,,60,0.6,60,1,15.71,12.3,15.71,1,Medium,40,100,100,100,60,Low ≤2GB,2,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,1,40,40
U1879,v1.2,Yes,12,12.3,2,redmi9,1,,55.00000000000001,0.55,55.00000000000001,1,15.71,12.3,15.71,1,Medium,35.00000000000001,100,100,100,55.00000000000001,Low ≤2GB,2,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,1,45,45
U1879,v1.2,Yes,12,12.3,2,redmi9,1,,50,0.5,50,1,15.71,12.3,15.71,1,Medium,30,100,100,100,50,Low ≤2GB,2,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,1,50,50
U1879,v1.2,Yes,12,12.3,2,redmi9,1,,44.99999999999999,0.44999999999999996,44.99999999999999,1,15.71,12.3,15.71,1,Medium,24.999999999999993,100,100,100,44.99999999999999,Low ≤2GB,2,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,1,55,55
U1879,v1.2,Yes,12,12.3,2,redmi9,1,,40,0.4,40,1,15.71,12.3,15.71,1,Medium,20,100,100,100,40,Low ≤2GB,2,80,0,5-15 mins,⚠ Need More Reduction,20,1,1,1,100,1,1,60,60
U1914,1.2.1,No,12,20,6,samsung-a10,2,1,0,0,0,2,49.58,20,49.58,1,High,-20,,,,0,High ≥5GB,6,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,,0,0
U1914,1.2.1,No,12,20,6,samsung-a10,2,1,0,0,0,2,49.58,20,49.58,1,High,-20,,,,0,High ≥5GB,6,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,,5,5
U1914,1.2.1,No,12,20,6,samsung-a10,2,1,0,0,0,2,49.58,20,49.58,1,High,-20,,,,0,High ≥5GB,6,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,,10,10
U1914,1.2.1,No,12,20,6,samsung-a10,2,1,0,0,0,2,49.58,20,49.58,1,High,-20,,,,0,High ≥5GB,6,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,,15,15
U1914,1.2.1,No,12,20,6,samsung-a10,2,1,0,0,0,2,49.58,20,49.58,1,High,-20,,,,0,High ≥5GB,6,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,,20,20
U1914,1.2.1,No,12,20,6,samsung-a10,2,1,0,0,0,2,49.58,20,49.58,1,High,-20,,,,0,High ≥5GB,6,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,,25,25
U1914,1.2.1,No,12,20,6,samsung-a10,2,1,0,0,0,2,49.58,20,49.58,1,High,-20,,,,0,High ≥5GB,6,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,,30,30
U1914,1.2.1,No,12,20,6,samsung-a10,2,1,0,0,0,2,49.58,20,49.58,1,High,-20,,,,0,High ≥5GB,6,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,,35,35
U1914,1.2.1,No,12,20,6,samsung-a10,2,1,0,0,0,2,49.58,20,49.58,1,High,-20,,,,0,High ≥5GB,6,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,,40,40
U1914,1.2.1,No,12,20,6,samsung-a10,2,1,0,0,0,2,49.58,20,49.58,1,High,-20,,,,0,High ≥5GB,6,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,,45,45
U1914,1.2.1,No,12,20,6,samsung-a10,2,1,0,0,0,2,49.58,20,49.58,1,High,-20,,,,0,High ≥5GB,6,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,,50,50
U1914,1.2.1,No,12,20,6,samsung-a10,2,1,0,0,0,2,49.58,20,49.58,1,High,-20,,,,0,High ≥5GB,6,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,,55,55
U1914,1.2.1,No,12,20,6,samsung-a10,2,1,0,0,0,2,49.58,20,49.58,1,High,-20,,,,0,High ≥5GB,6,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,,60,60
U1922,1.2.1,No,6,20,2,samsung-a10,2,1,0,0,0,2,17.19,20,17.19,1,High,-20,100,,,0,Low ≤2GB,2,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,1,0,0
U1922,1.2.1,No,6,20,2,samsung-a10,2,1,0,0,0,2,17.19,20,17.19,1,High,-20,100,,,0,Low ≤2GB,2,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,1,5,5
U1922,1.2.1,No,6,20,2,samsung-a10,2,1,0,0,0,2,17.19,20,17.19,1,High,-20,100,,,0,Low ≤2GB,2,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,1,10,10
U1922,1.2.1,No,6,20,2,samsung-a10,2,1,0,0,0,2,17.19,20,17.19,1,High,-20,100,,,0,Low ≤2GB,2,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,1,15,15
U1922,1.2.1,No,6,20,2,samsung-a10,2,1,0,0,0,2,17.19,20,17.19,1,High,-20,100,,,0,Low ≤2GB,2,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,1,20,20
U1922,1.2.1,No,6,20,2,samsung-a10,2,1,0,0,0,2,17.19,20,17.19,1,High,-20,100,,,0,Low ≤2GB,2,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,1,25,25
U1922,1.2.1,No,6,20,2,samsung-a10,2,1,0,0,0,2,17.19,20,17.19,1,High,-20,100,,,0,Low ≤2GB,2,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,1,30,30
U1922,1.2.1,No,6,20,2,samsung-a10,2,1,0,0,0,2,17.19,20,17.19,1,High,-20,100,,,0,Low ≤2GB,2,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,1,35,35
U1922,1.2.1,No,6,20,2,samsung-a10,2,1,0,0,0,2,17.19,20,17.19,1,High,-20,100,,,0,Low ≤2GB,2,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,1,40,40
U1922,1.2.1,No,6,20,2,samsung-a10,2,1,0,0,0,2,17.19,20,17.19,1,High,-20,100,,,0,Low ≤2GB,2,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,1,45,45
U1922,1.2.1,No,6,20,2,samsung-a10,2,1,0,0,0,2,17.19,20,17.19,1,High,-20,100,,,0,Low ≤2GB,2,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,1,50,50
U1922,1.2.1,No,6,20,2,samsung-a10,2,1,0,0,0,2,17.19,20,17.19,1,High,-20,100,,,0,Low ≤2GB,2,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,1,55,55
U1922,1.2.1,No,6,20,2,samsung-a10,2,1,0,0,0,2,17.19,20,17.19,1,High,-20,100,,,0,Low ≤2GB,2,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,1,60,60
U1928,1.2.1,Yes,12,15,2,iphone 11,2,,100,1,100,2,30.11,15,30.11,1,Medium,80,100,100,100,100,Low ≤2GB,2,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,1,0,0
U1928,1.2.1,Yes,12,15,2,iphone 11,2,,95,0.95,95,2,30.11,15,30.11,1,Medium,75,100,100,100,95,Low ≤2GB,2,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,1,5,5
U1928,1.2.1,Yes,12,15,2,iphone 11,2,,90,0.9,90,2,30.11,15,30.11,1,Medium,70,100,100,100,90,Low ≤2GB,2,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,1,10,10
U1928,1.2.1,Yes,12,15,2,iphone 11,2,,85,0.85,85,2,30.11,15,30.11,1,Medium,65,100,100,100,85,Low ≤2GB,2,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,1,15,15
U1928,1.2.1,Yes,12,15,2,iphone 11,2,,80,0.8,80,2,30.11,15,30.11,1,Medium,60,100,100,100,80,Low ≤2GB,2,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,1,20,20
U1928,1.2.1,Yes,12,15,2,iphone 11,2,,75,0.75,75,2,30.11,15,30.11,1,Medium,55,100,100,100,75,Low ≤2GB,2,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,1,25,25
U1928,1.2.1,Yes,12,15,2,iphone 11,2,,70,0.7,70,2,30.11,15,30.11,1,Medium,50,100,100,100,70,Low ≤2GB,2,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,1,30,30
U1928,1.2.1,Yes,12,15,2,iphone 11,2,,65,0.65,65,2,30.11,15,30.11,1,Medium,45,100,100,100,65,Low ≤2GB,2,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,1,35,35
U1928,1.2.1,Yes,12,15,2,iphone 11,2,,60,0.6,60,2,30.11,15,30.11,1,Medium,40,100,100,100,60,Low ≤2GB,2,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,1,40,40
U1928,1.2.1,Yes,12,15,2,iphone 11,2,,55.00000000000001,0.55,55.00000000000001,2,30.11,15,30.11,1,Medium,35.00000000000001,100,100,100,55.00000000000001,Low ≤2GB,2,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,1,45,45
U1928,1.2.1,Yes,12,15,2,iphone 11,2,,50,0.5,50,2,30.11,15,30.11,1,Medium,30,100,100,100,50,Low ≤2GB,2,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,1,50,50
U1928,1.2.1,Yes,12,15,2,iphone 11,2,,44.99999999999999,0.44999999999999996,44.99999999999999,2,30.11,15,30.11,1,Medium,24.999999999999993,100,100,100,44.99999999999999,Low ≤2GB,2,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,1,55,55
U1928,1.2.1,Yes,12,15,2,iphone 11,2,,40,0.4,40,2,30.11,15,30.11,1,Medium,20,100,100,100,40,Low ≤2GB,2,80,0,>15 mins,⚠ Need More Reduction,20,1,1,1,100,1,1,60,60
U1941,1.2.1,No,12,15,2,samsung-a10,0,1,0,0,0,0,45.83,15,45.83,,Medium,-20,100,,,0,Low ≤2GB,2,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,1,0,0
U1941,1.2.1,No,12,15,2,samsung-a10,0,1,0,0,0,0,45.83,15,45.83,,Medium,-20,100,,,0,Low ≤2GB,2,,100,>15 mins,✅ Target Achieved,20,0,1,0,0,0,1,5,5
